nombre,pais,provincia,departamento,canthab
Ausonia,Argentina,14,General San Martín,743
Avalos,Argentina,18,Curuzú Cuatiá,
Avalos,Argentina,38,El Carmen,
Avalos,Argentina,18,Esquina,
Avellaneda,Argentina,6,Avellaneda,24313
Avellaneda,Argentina,82,General Obligado,
Avellaneda,Argentina,14,Ischilín,280
Avellaneda (Est. Ewald),Argentina,82,General Obligado,19402
Averias,Argentina,86,Figueroa,
Averías,Argentina,86,General Taboada,162
Avestruz,Argentina,6,Adolfo Alsina,
Avia Terai,Argentina,22,Independencia,5446
Ayacucho,Argentina,6,Ayacucho,16444
Ayapaso,Argentina,10,El Alto,
Ayuncha,Argentina,86,Loreto,
Azampay,Argentina,10,Belén,
Azara,Argentina,54,Apóstoles,2391
Azcuenaga,Argentina,6,San Andres De Giles,357
Azopardo,Argentina,6,Azul,
Azopardo,Argentina,6,Puán,92
Azucena,Argentina,6,Tandil,
Azul,Argentina,6,Azul,53054
Azul,Argentina,66,Rivadavia,
Azul Cuesta,Argentina,66,Santa Victoria,
Azul Pampa,Argentina,38,Humahuaca,
Babilonia,Argentina,86,Pellegrini,
Bacoya,Argentina,66,Santa Victoria,
Báez,Argentina,86,Quebrachos,
Bagual,Argentina,74,Gobernador Dupuy,208
Bahía Blanca,Argentina,6,Bahia Blanca,258243
Bahía Blanca,Argentina,86,Copo,
Bahía Bustamante,Argentina,26,Escalante,11
Bahía Creek,Argentina,62,Adolfo Alsina,4
Bahía Del Fondo,Argentina,78,Deseado,
Bahía Laura,Argentina,78,Deseado,
Bahía San Blas,Argentina,6,Patagones,463
Bahia Tethis,Argentina,94,Ushuaia,
Bahoma,Argentina,86,Río Hondo,
Baibiene,Argentina,18,Curuzú Cuatiá,
Baigorrita,Argentina,6,General Viamonte,1862
Bajada Alta,Argentina,22,General Güemes,
Bajada Bandera,Argentina,86,Figueroa,980
Bajada Colorada,Argentina,58,Collon Cura,
Bajada De Bravo,Argentina,62,El Cuy,
Bajada De Gavi,Argentina,66,Rosario De La Frontera,
Bajada De La Mata Amarilla,Argentina,78,Lago Argentino,
Bajada De Los Molles,Argentina,58,Zapala,
Bajada Del Agrio,Argentina,58,Picunches,656
Bajada Del Diablo,Argentina,26,Mártires,
Bajada Grande,Argentina,30,Paraná,
Bajada Grande,Argentina,66,Rivadavia,
Bajada Grande,Argentina,66,Rosario De La Frontera,
Bajada Vieja,Argentina,58,Picunches,
Bajado Moreno,Argentina,26,Gastre,
Bajastine,Argentina,90,La Cocha,
Bajo Alegre,Argentina,86,Avellaneda,
Bajo Alegre,Argentina,14,Ischilín,
Bajo Amarillo,Argentina,26,Telsen,
Bajo Caracoles,Argentina,78,Río Chico,31
Bajo Carrizal,Argentina,46,Famatina,200
Bajo De La Cancha,Argentina,26,Río Senguer,
Bajo De La Leonara,Argentina,26,Paso De Indios,
Bajo De Las Flores,Argentina,86,Pellegrini,
Bajo De Los Corrales,Argentina,14,Pocho,
Bajo De Los Turcos,Argentina,34,Patiño,
Bajo De Martínez,Argentina,14,Santa María,
Bajo De Velis,Argentina,74,Junín,
Bajo Del Gallo,Argentina,46,General Angel V. Peñaloza,
Bajo Del Olmo,Argentina,14,Totoral,
Bajo Del Tala,Argentina,14,Río Segundo,
Bajo Fraile Viejo,Argentina,38,Ledesma,
Bajo Grande,Argentina,90,Cruz Alta,
Bajo Grande,Argentina,86,Figueroa,
Bajo Grande,Argentina,66,Rivadavia,
Bajo Grande,Argentina,14,Santa María,
Bajo Hondo,Argentina,62,Avellaneda,
Bajo Hondo,Argentina,86,Banda,
Bajo Hondo,Argentina,46,Capital,
Bajo Hondo,Argentina,6,Cnel. De Marina L. Rosales,165
Bajo Hondo,Argentina,46,General Belgrano,
Bajo Hondo,Argentina,22,General Güemes,
Bajo Hondo,Argentina,46,General San Martín,
Bajo Hondo,Argentina,86,Jiménez,
Bajo Hondo,Argentina,86,Juan Felipe Ibarra,
Bajo Hondo,Argentina,14,Río Primero,
Bajo Hondo,Argentina,26,Telsen,
Bajo Jagüe,Argentina,46,Vinchina,139
Bajo La Pala,Argentina,42,Toay,
Bajo Linda,Argentina,86,Moreno,
Bajo Paloma,Argentina,42,Toay,
Bajo Santa Rosa,Argentina,62,Valcheta,
Bajo Verde,Argentina,34,Bermejo,
Bajo Verde,Argentina,46,General Angel V. Peñaloza,
Bajos De Alvarado,Argentina,22,General Güemes,
Bajos De Lucas,Argentina,46,Chamical,
Balboa,Argentina,66,Rosario De La Frontera,
Balbuena,Argentina,66,Rivadavia,
Balcarce,Argentina,6,Balcarce,35150
Balcarce,Argentina,74,Chacabuco,
Balcozna De Afuera,Argentina,10,Paclín,
Balde,Argentina,74,Capital,492
Balde  De La Linea,Argentina,14,Cruz Del Eje,
Balde Azcurra,Argentina,74,Ayacucho,
Balde De Arriba,Argentina,46,Chamical,
Balde De Astica,Argentina,70,Valle Fértil,
Balde De Escudero,Argentina,74,Junín,
Balde De Garcia,Argentina,74,Junín,
Balde De La Correa,Argentina,70,25 De Mayo,
Balde De La Isla,Argentina,74,Coronel Pringles,
Balde De La Mora,Argentina,14,San Alberto,
Balde De La Orilla,Argentina,14,Pocho,
Balde De La Punta,Argentina,10,Capayán,116
Balde De La Virgen,Argentina,46,General San Martín,
Balde De La Viuda,Argentina,46,General San Martín,
Balde De Las Vieras,Argentina,14,Pocho,
Balde De Leyes,Argentina,70,Caucete,
Balde De Piedra,Argentina,50,Santa Rosa,
Balde De Puerta,Argentina,74,Ayacucho,
Balde De San Isidro,Argentina,46,Arauco,
Balde El Milagro,Argentina,70,25 De Mayo,
Balde El Quemado,Argentina,50,Santa Rosa,
Balde El Retiro,Argentina,50,Santa Rosa,
Balde Las Bayas,Argentina,50,Santa Rosa,
Balde Nuevo,Argentina,50,Santa Rosa,
Balde Punta Canal,Argentina,50,Santa Rosa,
Balde Salado,Argentina,46,General Ocampo,
Balde San  Antonio,Argentina,70,25 De Mayo,
Balde San  Antonio,Argentina,70,Caucete,
Baldecito,Argentina,46,General San Martín,
Balderrama,Argentina,90,Simoca,
Baldes De Pacheco,Argentina,46,General Belgrano,
Baldes De Quines,Argentina,74,Ayacucho,
Baldes Del Rosario,Argentina,70,Valle Fértil,139
Baldesito,Argentina,50,Santa Rosa,
Baleario La Verde o Laguna La Verde,Argentina,82,San Cristóbal,10
Ballesteros,Argentina,14,Unión,3649
Ballesteros Sur,Argentina,14,Unión,502
Balnearia,Argentina,14,San Justo,5585
Balneario El Salado,Argentina,62,San Antonio,52
Balneario Laguna de Gómez,Argentina,6,Junín,230
Balneario Los Pocitos,Argentina,6,Patagones,
Balneario Monje,Argentina,82,San Jerónimo,269
Balneario Pehuen-có,Argentina,6,Cnel. De Marina L. Rosales,674
Balneario Sauce Grande,Argentina,6,Monte Hermoso,177
Bañaderos,Argentina,86,Alberdi,
Bañado,Argentina,74,Ayacucho,
Bañado De Lizandro,Argentina,46,General Angel V. Peñaloza,
Bañado De Ovanta,Argentina,10,Santa Rosa,971
Bañado De Raymundo,Argentina,46,Capital,
Bañado De Soto,Argentina,14,Cruz Del Eje,205
Bañado De Tala,Argentina,14,Minas,
Bañados de los Pantanos,Argentina,46,Arauco,489
Bananal,Argentina,38,Ledesma,439
Banco Payaguá,Argentina,34,Laishi,347
Banda De Varela,Argentina,10,Capital,
Banda Del Río Sali,Argentina,90,Cruz Alta,38108
Banda Florida,Argentina,46,Coronel Felipe Varela,450
Banda Grande,Argentina,66,Molinos,
Bandera,Argentina,86,Belgrano,5335
Banderalo,Argentina,6,General Villegas,1315
Banderita,Argentina,50,Santa Rosa,
Banderitas,Argentina,46,General Ocampo,
Banfield,Argentina,6,Lomas de Zamora,223898
Baños  Unquillo,Argentina,14,Ischilín,
Baños De  Epulafquen,Argentina,58,Huiliches,
Baños De Agua Caliente,Argentina,66,Los Andes,
Baños De Capiz,Argentina,50,San Carlos,
Baños De Incachule,Argentina,66,Los Andes,
Baradero,Argentina,6,Baradero,24901
Barba Yaco,Argentina,66,Rosario De La Frontera,
Barcal,Argentina,50,Maipú,
Barda Colorada,Argentina,62,El Cuy,
Barda Del Medio,Argentina,62,General Roca,1234
Bardas,Argentina,50,Malargüe,
Bardas Blancas,Argentina,50,Malargüe,63
Bardas Negras,Argentina,58,Zapala,
Bardita,Argentina,50,Malargüe,
Bardos Altos,Argentina,14,Cruz Del Eje,
Bargas,Argentina,6,Patagones,
Baritu,Argentina,66,Santa Victoria,
Barituana,Argentina,90,Juan Bautista Alberdi,
Barker,Argentina,6,Benito Juárez,1225
Barneche,Argentina,30,Uruguay,
Barra Bonita,Argentina,54,25 De Mayo,
Barra Concepción,Argentina,54,Concepción,115
Barranca Larga,Argentina,10,Belén,314
Barranca Norte,Argentina,26,Rawson,
Barranca Yaco,Argentina,14,Totoral,
Barrancas,Argentina,90,Graneros,
Barrancas,Argentina,50,Maipu,167
Barrancas,Argentina,58,Pehuenches,813
Barrancas,Argentina,86,Salavina,
Barrancas,Argentina,82,San Jerónimo,4382
Barrancas Coloradas,Argentina,42,Capital,
Barrancas Coloradas,Argentina,66,Rivadavia,
Barrancas Coloradas,Argentina,86,San Martín,
Barrancas Coloradas,Argentina,10,Santa María,
Barrancas Viejo,Argentina,82,San Jerónimo,
Barrancosa,Argentina,6,Bragado,
Barranqueras,Argentina,90,Graneros,
Barranqueras,Argentina,22,San Fernando,50738
Barranqueritas,Argentina,18,San Miguel,
Barranquita,Argentina,14,Río Cuarto,
Barreal,Argentina,70,Calingasta,2382
Barreal De La Grana,Argentina,14,Cruz Del Eje,
Barreal Del Guanaco Muerto,Argentina,14,Cruz Del Eje,
Barrealito,Argentina,38,Rinconada,
Barreto,Argentina,14,Tulumba,
Barrialito,Argentina,70,Calingasta,
Barrialito,Argentina,86,Río Hondo,
Barril Niyeo,Argentina,62,25 De Mayo,
Barrio Arbolitos,Argentina,14,Cruz Del Eje,
Barrio Arroyo Del Medio,Argentina,82,Constitución,225
Barrio Belgrano,Argentina,90,Trancas,
Barrio Buena Vista,Argentina,90,Trancas,
Barrio Caleta Córdova,Argentina,26,Escalante,638
Barrio Cicarelli,Argentina,82,Iriondo,39
Barrio Ciudadela,Argentina,26,Escalante,1241
Barrio Colonia Conesa,Argentina,62,Conesa,80
Barrio De La Costa,Argentina,30,Gualeguaychú,
Barrio Del Panal,Argentina,14,Marcos Juárez,
Barrio El Coyunco,Argentina,6,General Pueyrredón,356
Barrio El Milagro,Argentina,38,El Carmen,418
Barrio El Pilar,Argentina,62,Bariloche,547
Barrio El Taladro,Argentina,6,Cañuelas,155
Barrio General Manuel Belgrano,Argentina,74,Belgrano,
Barrio Gilberto Mena,Argentina,10,Santa María,
Barrio Independencia,Argentina,54,Eldorado,
Barrio Isla 10,Argentina,62,General Roca,301
Barrio La Chimbera,Argentina,70,25 De Mayo,2545
Barrio La Fortuna,Argentina,14,Marcos Juárez,
Barrio la Palmera,Argentina,50,Lavalle,90
Barrio La Pega,Argentina,50,Lavalle,268
Barrio Lomas Altas,Argentina,6,Chascomús,61
Barrio los Pinos,Argentina,6,Exaltacion de la Cruz,
Barrio Los Pioneros,Argentina,6,Campana,1823
Barrio Mitre,Argentina,82,Constitución,544
Barrio Morabo,Argentina,6,General Rodríguez,714
Barrio Parque Exaltación de la Cruz,Argentina,6,Exaltacion de la Cruz,
Barrio Parque Girado,Argentina,6,Chascomús,93
Barrio Parque Jularó,Argentina,6,Exaltacion de la Cruz,
Barrio Parque Sakura,Argentina,6,Exaltacion de la Cruz,
Barrio Parque Sicardi,Argentina,6,La Plata,242
Barrio Prospero Palazzo,Argentina,26,Escalante,4437
Barrio Puerto Argentino,Argentina,90,Trancas,
Barrio Restinga Ali,Argentina,26,Escalante,959
Barrio Río Salado,Argentina,6,General Paz,265
Barrio Ruta 24 Kilómetro 10,Argentina,6,Moreno,826
Barrio Saavedra,Argentina,26,Escalante,997
Barrio Saavedra,Argentina,6,Zárate,1681
Barrio San Antonio,Argentina,10,Santa María,
Barrio San Carlos,Argentina,90,Trancas,
Barrio San Cayetano,Argentina,6,Campana,
Barrio San Cayetano,Argentina,90,Trancas,
Barrio San Eduardo Del Mar,Argentina,6,General Pueyrredón,
Barrio San Vicente,Argentina,46,Famatina,
Barrio Santa Isabel,Argentina,14,Punilla,65
Barrio Santa Rosa,Argentina,66,Chicoana,
Barrio Titarelli,Argentina,50,Rivadavia,
Barrio Uno,Argentina,6,Ezeiza,5372
Barrio Villa Gloria,Argentina,90,Trancas,
Barrios,Argentina,38,Yavi,192
Barro Negro,Argentina,38,Humahuaca,
Barro Negro,Argentina,10,Paclín,
Barro Negro,Argentina,38,San Pedro,484
Barroso,Argentina,86,Figueroa,
Bartolomé De Las Casas,Argentina,34,Patiño,122
Barzola,Argentina,74,Ayacucho,
Basail,Argentina,22,San Fernando,1960
Basalvilbaso,Argentina,30,Uruguay,9005
Base Belgrano II (permanente),Argentina,94,Anartida Argentina,
Base Brown (Temporaria),Argentina,94,Anartida Argentina,
Base Cámarra ( temporaria),Argentina,94,Anartida Argentina,
Base Decepción ( Permanente),Argentina,94,Anartida Argentina,
Base Esperanza ( permanente),Argentina,94,Anartida Argentina,
Base Jubany ( Permanente),Argentina,94,Anartida Argentina,
Base Matienzo (temporaria),Argentina,94,Anartida Argentina,
Base Melchior ( temporaria),Argentina,94,Anartida Argentina,
"Base naval Puerto Belgrano
Base Naval Puerto Belgrano",Argentina,6,Cnel. De Marina L. Rosales,
Base Orcadas (permanente),Argentina,94,Anartida Argentina,
Base Petrel (temporaria),Argentina,94,Anartida Argentina,
Base Primavera (Temporaria),Argentina,94,Anartida Argentina,
Base San Martin (Permanente),Argentina,94,Anartida Argentina,
Bastidores,Argentina,18,San Miguel,
Batallano,Argentina,66,General José De San Martín,
Batán,Argentina,6,General Pueyrredón,9597
Batavia,Argentina,74,Gobernador Dupuy,328
Bathurst,Argentina,6,Coronel Suárez,
Baucheceta,Argentina,70,Iglesia,
Baudrix,Argentina,6,Alberti,
Bauer Y Sigel,Argentina,82,Castellanos,275
Bayauca,Argentina,6,Lincoln,591
Bayo Muerto,Argentina,86,Banda,
Beazley,Argentina,74,Capital,803
Beccar,Argentina,6,San Isidro,58811
Belén,Argentina,10,Belén,11003
Belén,Argentina,90,Graneros,
Belén de Escobar,Argentina,6,Escobar,173155
Bélgica,Argentina,86,Copo,
Belgrano,Argentina,86,Copo,
Belgrano,Argentina,86,Quebrachos,
Belicha Huaico,Argentina,90,Chicligasta,
Bell Ville,Argentina,14,Unión,32066
Bella  Brisa,Argentina,66,San Carlos,
Bella Estancia,Argentina,74,Belgrano,
Bella Italia,Argentina,82,Castellanos,617
Bella Vista,Argentina,66,Anta,
Bella Vista,Argentina,74,Ayacucho,
Bella Vista,Argentina,18,Bella Vista,25393
Bella Vista,Argentina,70,Calingasta,
Bella Vista,Argentina,54,Candelaria,
Bella Vista,Argentina,46,Chamical,
Bella Vista,Argentina,66,Chicoana,
Bella Vista,Argentina,14,Cruz Del Eje,
Bella Vista,Argentina,10,El Alto,
Bella Vista,Argentina,66,General José De San Martín,
Bella Vista,Argentina,70,Iglesia,365
Bella Vista,Argentina,70,Jáchal,
Bella Vista,Argentina,90,Leales,12996
Bella Vista,Argentina,50,Luján De Cuyo,
Bella Vista,Argentina,58,Minas,
Bella Vista,Argentina,34,Pilagás,
Bella Vista,Argentina,66,Rivadavia,
Bella Vista,Argentina,66,Rosario De La Frontera,
Bella Vista,Argentina,14,San Alberto,
Bella Vista,Argentina,14,San Javier,
Bella Vista,Argentina,82,San Lorenzo,
Bella Vista,Argentina,6,San Miguel,67936
Bella Vista,Argentina,18,San Miguel,
Bella Vista,Argentina,38,Tilcara,
Bella Vista,Argentina,6,Villarino,
Bellan,Argentina,86,Río Hondo,
Bellocq,Argentina,6,Carlos Casares,497
Beltrán,Argentina,86,Loreto,
Beltrán,Argentina,86,Robles,5321
Benavidez,Argentina,6,Tigre,34162
Bengolea,Argentina,14,Juarez Celman,812
Benítez,Argentina,6,Chivilcoy,
Benito Juárez (Est. Juárez),Argentina,6,Benito Juarez,13868
Benjamín Gould,Argentina,14,Unión,788
Benjamín Paz,Argentina,90,Trancas,
Bequeville,Argentina,66,Los Andes,
Berabevu,Argentina,82,Caseros,2205
Berazategui,Argentina,6,Berazategui,89579
Berdier,Argentina,6,Salto,177
Berduc,Argentina,30,Colón,
Berisso,Argentina,6,Berisso,78988
Berlín,Argentina,22,General Güemes,
Bermejo,Argentina,70,Caucete,400
Bermudez,Argentina,6,Lincoln,91
Berna,Argentina,82,General Obligado,707
Bernal,Argentina,6,Quilmes,33415
Bernardo De Irigoyen,Argentina,54,General Manuel Belgrano,5526
Bernardo De Irigoyen (Est. Irigoyen),Argentina,82,San Jerónimo,1670
Bernardo Larroude,Argentina,42,Chapaleufú,1469
Bernasconi,Argentina,42,Hucal,1543
Beron De Astrada,Argentina,18,Berón De Astrada,1351
Berraondo,Argentina,6,Tornquist,
Berrelito,Argentina,14,Cruz Del Eje,
Berretta,Argentina,82,Iriondo,
Berrotaran,Argentina,14,Río Cuarto,6446
Berutti,Argentina,6,Trenque Lauquen,874
Betbeder,Argentina,30,Nogoyá,213
Bialet Masse,Argentina,14,Punilla,4543
Bigand,Argentina,82,Caseros,4525
Billinghurst,Argentina,6,General San Martín,19138
Blanca Goañuna,Argentina,86,San Martín,
Blanca Pozo,Argentina,86,Avellaneda,
Blancagrande,Argentina,6,Olavarría,85
Blanco Pozo,Argentina,90,Cruz Alta,
Blandengues,Argentina,6,Junín,
Blaquier,Argentina,6,Florentino Ameghino,676
Blas,Argentina,54,Cainguás,
Blas De Rosales,Argentina,14,Río Primero,
Blas Durañona,Argentina,6,25 De Mayo,
Bo Copacabana,Argentina,6,General Alvarado,
Bo Municipal,Argentina,70,Pocito,
Bo. Moreno,Argentina,70,Chimbas,
Bobadal,Argentina,86,Jiménez,1369
Bobayaco,Argentina,90,Trancas,
Boca De La Quebrada,Argentina,70,Jáchal,
Boca De La Quebrada,Argentina,46,Vinchina,
Boca De La Travesia,Argentina,62,Conesa,
Boca De San Juan,Argentina,18,San Cosme,
Boca Del Arroyo,Argentina,14,Cruz Del Eje,
Boca Del Río,Argentina,14,Santa María,66
Boca Del Tigre,Argentina,74,Capital,
Boca Del Tigre,Argentina,90,Cruz Alta,
Boca Río Victoria,Argentina,30,Gualeguay,
Bocayuva,Argentina,6,Pellegrini,102
Boeuf,Argentina,42,Conhelo,
Boliche El 24,Argentina,42,Rancul,
Bolsa Chica,Argentina,34,Matacos,
Bolsa De Palomo,Argentina,34,Matacos,
Bolsa Grande,Argentina,22,General Güemes,
Bombal,Argentina,82,Constitución,3076
Bonnement,Argentina,6,General Belgrano,
Bonpland,Argentina,54,Candelaria,1552
Bonpland,Argentina,18,Paso De Los Libres,768
Boquerón,Argentina,86,Atamisqui,
Boquerón,Argentina,18,Mercedes,
Boquerón,Argentina,22,Presidente De La Plaza,
Bordenave,Argentina,6,Puán,824
Bordo La Isla,Argentina,38,El Carmen,
Bordo Pampa,Argentina,86,Salavina,
Bosch,Argentina,6,Balcarce,
Bosque Alegre,Argentina,14,Punilla,
Bosque Alegre,Argentina,14,Santa María,
Bosque Petrificado,Argentina,26,Paso De Indios,
Bosques,Argentina,6,Florencio Varela,51663
Bota Guarcuna,Argentina,86,Pellegrini,
Botija,Argentina,34,Matacos,
Boulongne Sur Mer,Argentina,6,San Isidro,73496
Bouquet,Argentina,82,Belgrano,1157
Bouvier,Argentina,34,Pilcomayo,
Bouwer,Argentina,14,Santa María,625
Bovina Bertolotti,Argentina,30,Concordia,
Bovril,Argentina,30,La Paz,7608
Bowen,Argentina,50,General Alvear,4562
Bragado,Argentina,6,Bragado,32830
Bragado,Argentina,86,Moreno,
Brazo Largo,Argentina,30,Islas Del Ibicuy,
Brea Corral,Argentina,86,Salavina,
Brea Pozo,Argentina,86,Río Hondo,
Brea Pozo,Argentina,86,San Martín,1731
Brea Pozo,Argentina,86,Sarmiento,
Brea Puñuna,Argentina,86,Río Hondo,
Breal Grande,Argentina,34,Ramon Lista,
Brealito,Argentina,66,Molinos,
Breayoj,Argentina,86,Avellaneda,
Brinckmann,Argentina,14,San Justo,8237
Brisas Alegres,Argentina,6,Arrecifes,
Buchanan,Argentina,6,La Plata,59738
Buen Lugar,Argentina,86,Figueroa,
Buen Lugar,Argentina,34,Patiño,
Buen Orden,Argentina,74,Belgrano,
Buen Orden,Argentina,50,San Martín,
Buen Pasto,Argentina,26,Sarmiento,151
Buen Retiro,Argentina,18,Paso De Los Libres,
Buena Esperanza,Argentina,74,Gobernador Dupuy,2531
Buena Esperanza,Argentina,50,Lavalle,
Buena Vista,Argentina,10,Andalgalá,300
Buena Vista,Argentina,34,Bermejo,
Buena Vista,Argentina,18,Goya,
Buena Vista,Argentina,18,Lavalle,
Buena Vista,Argentina,74,Libertador General San Martín,
Buena Vista,Argentina,66,Orán,
Buena Vista,Argentina,34,Patiño,
Buena Vista,Argentina,34,Pilagás,789
Buena Vista,Argentina,86,Quebrachos,
Buena Vista,Argentina,90,Simoca,
Buenos Aires Chico,Argentina,26,Cushamen,259
Buey Muerto,Argentina,14,Río Primero,
Buey Muerto,Argentina,86,Robles,
Bulnes,Argentina,14,Río Cuarto,974
Burzaco,Argentina,6,Almirante Brown,86113
Bustinza,Argentina,82,Iriondo,1178
Buta Cura,Argentina,58,Chos Malal,
Buta Pailan,Argentina,50,Malargüe,
Buta Ranquíl,Argentina,58,Pehuenches,1621
Buta-co,Argentina,58,Pehuenches,
Butaco,Argentina,50,Malargüe,
Butalón,Argentina,50,Malargüe,
Caá Guazú,Argentina,18,Mercedes,
Caa Yarí,Argentina,54,Leandro N. Alem,135
Cabal,Argentina,82,La Capital,28
Cabaña,Argentina,6,25 De Mayo,
Cabaña El Destino,Argentina,6,Coronel Suárez,
Cabaña La Florida,Argentina,6,Chivilcoy,
Cabeza de Buey,Argentina,66,General Martín M Güemes,
Cabeza De Novillo,Argentina,74,Libertador General San Martín,
Cabeza De Tigre,Argentina,22,Fray Justo Santa Maria De Oro,
Cabeza De Vaca,Argentina,74,Belgrano,
Cabeza Del Ternero,Argentina,66,La Viña,
Cabildo,Argentina,6,Bahía Blanca,2125
Cabinada,Argentina,14,Río Primero,
Cabo Raso,Argentina,26,Florentino Ameghino,
Cabra Corral,Argentina,66,La Viña,25
Cabred,Argentina,18,Montes Caseros,
Cabrería,Argentina,38,Santa Catalina,
Cabure - I,Argentina,54,General Manuel Belgrano,
Cabure - I,Argentina,54,Iguazú,
Cachari,Argentina,6,Azul,2968
Cacheuta,Argentina,50,Luján De Cuyo,76
Cachi,Argentina,66,Cachi,2189
Cachi Adentro,Argentina,66,Cachi,
Cachi Pampa,Argentina,86,Figueroa,
Cachi Yacu,Argentina,90,Leales,
Cachi Yacu,Argentina,14,Sobremonte,
Cachipampa,Argentina,66,Cachi,
Cachirulo,Argentina,42,Toay,
Cachiyuyo,Argentina,10,Tinogasta,
Cacique Aria Caiquín,Argentina,82,San Javier,168
Cacique Llorón,Argentina,22,General Donovan,
Cadetes De Chile,Argentina,50,La Paz,
Cadret,Argentina,6,Carlos Casares,232
Caepe Malal,Argentina,58,Chos Malal,
Cafayate,Argentina,66,Calafate,10714
Cafferata,Argentina,82,General López,1448
Caimancito,Argentina,38,Ledesma,5362
Caipe,Argentina,66,Los Andes,
Caja Armada,Argentina,10,Ancasti,
Caja Colorada,Argentina,38,Rinconada,
Cajón De Almanza,Argentina,58,Loncopué,
Cajón De Ginebra Chico,Argentina,26,Paso De Indios,
Cajón De Ginebra Grande,Argentina,26,Paso De Indios,
Cajón Del Manzano,Argentina,58,Loncopué,
Calabacilla,Argentina,30,Concordia,676
Calahoyo,Argentina,38,Santa Catalina,
Calchaquí,Argentina,82,Vera,9043
Calchín,Argentina,14,Río Segundo,2038
Calchín Oeste,Argentina,14,Río Segundo,697
Calderón,Argentina,6,Cnel. De Marina L. Rosales,
Calera Avellaneda,Argentina,6,Olavarría,
Calera Del Sauce,Argentina,10,El Alto,
Caleta Olivia,Argentina,78,Deseado,36077
Calete,Argentina,38,Humahuaca,
Caleufu,Argentina,58,Lácar,
Caleufu,Argentina,42,Rancul,2116
Calfucura,Argentina,6,Mar Chiquita,
California,Argentina,22,General Güemes,
Calilegua,Argentina,38,Ledesma,4888
Calimonte,Argentina,90,Tafí del Valle,
Calingasta,Argentina,70,Calingasta,2039
Callaqueo,Argentina,42,Caleu-caleu,
